序號,答案
20240414162003,41.28010745524604
20240414163003,28.813019429693718
20240414164003,21.201084270477057
20240414165003,14.1799599945759
20240524090003,322.56861790017444
20240524091003,339.1177181261519
20240524092003,337.14979686212064
20240524093003,636.7964132875396
20240524094003,563.6994581402473
20240524095003,541.3652515874629
20240524100003,418.30784554339016
20240524101003,384.80945029691685
20240524102003,377.1111158627225
20240524103003,374.52781060490435
20240524104003,408.34048906445395
20240524105003,390.98193983125395
20240524110003,520.0902307914008
20240524111003,564.0917787829275
20240524112003,496.80933711133656
20240524113003,327.5584808429754
20240524114003,264.861509464599
20240524115003,217.32089126681137
20240524120003,419.5383169421823
20240524121003,480.6725307820154
20240524122003,504.3887846326389
20240524123003,377.81597030661305
20240524124003,310.4341069023884
20240524125003,249.79350171203674
20240524130003,123.51487306815463
20240524131003,125.90687287781353
20240524132003,92.75412786596536
20240524133003,97.04328284295215
20240524134003,95.18659426094132
20240524135003,34.25327792653608
20240524140003,52.33560095718973
20240524141003,57.83538241791738
20240524142003,65.06021391408281
20240524143003,59.6356977925686
20240524144003,104.32546212817172
20240524145003,94.31767693430473
20240524150003,93.5118044787881
20240524151003,104.0664242491552
20240524152003,94.64136292629453
20240524153003,91.06775652979793
20240524154003,75.507187184998
20240524155003,59.126357437223334
20240524160003,45.52517305742989
20240524161003,43.46969626569159
20240524162003,26.507946142372763
20240524163003,22.58494212238922
20240524164003,18.43033597644015
20240524165003,11.666374742070614
20240526090003,279.01673741711835
20240526091003,300.7268732881402
20240526092003,319.5908143834883
20240526093003,719.2033659970267
20240526094003,589.7854385970979
20240526095003,502.32557412064864
20240526100003,466.06636486460627
20240526101003,355.5226286382665
20240526102003,380.02265633537985
20240526103003,469.8405427254537
20240526104003,505.3605720063228
20240526105003,489.8282611625449
20240526110003,520.0366447809209
20240526111003,562.54051903942
20240526112003,457.4412233389454
20240526113003,351.880532056579
20240526114003,336.4536499264903
20240526115003,353.66842450865727
20240526120003,368.4089239317027
20240526121003,423.1884815155033
20240526122003,535.3026060116943
20240526123003,467.1765360597708
20240526124003,394.26652575252666
20240526125003,339.27493283610073
20240526130003,384.72113002965676
20240526131003,433.20914848935274
20240526132003,411.362385142654
20240526133003,400.8003658119795
20240526134003,269.6529126088378
20240526135003,219.65788227336378
20240526140003,74.08357519828141
20240526141003,89.8874807096414
20240526142003,100.23082093347236
20240526143003,87.12196965555833
20240526144003,140.96377444728526
20240526145003,120.9368454183368
20240526150003,168.0907495702395
20240526151003,98.16565606776406
20240526152003,86.40454391727802
20240526153003,79.52547134790659
20240526154003,75.96914724126796
20240526155003,60.043785745802964
20240526160003,47.4201946526452
20240526161003,45.364717860906886
20240526162003,28.402967737588035
20240526163003,20.738885552510983
20240526164003,14.997164637057335
20240526165003,11.952393966229724
20240603090003,367.5080650172151
20240603091003,350.7657501800406
20240603092003,340.01715526082756
20240603093003,375.42783910447037
20240603094003,492.38846763088884
20240603095003,613.756894630615
20240603100003,775.3805771440311
20240603101003,599.6727102368379
20240603102003,472.5561850166517
20240603103003,411.58631814475626
20240603104003,289.25756771056695
20240603105003,296.59004534623847
20240603110003,311.08948929482426
20240603111003,296.1042853716772
20240603112003,299.2670984200015
20240603113003,253.4386305861369
20240603114003,293.76588268757155
20240603115003,323.9523481058724
20240603120003,166.65311676177257
20240603121003,148.27935203217942
20240603122003,113.13822861043361
20240603123003,94.98418880157719
20240603124003,103.39438742054831
20240603125003,45.20177010126281
20240603130003,88.42046634577898
20240603131003,84.30949079948672
20240603132003,63.43362940769597
20240603133003,65.451704015265
20240603134003,47.52163725440264
20240603135003,69.21636493426263
20240603140003,63.622833310966804
20240603141003,71.59405069231136
20240603142003,71.59405069231136
20240603143003,59.03261707101465
20240603144003,47.711830067331704
20240603145003,41.726375800741735
20240603150003,28.815513925197216
20240603151003,30.882685581576503
20240603152003,29.978625660157775
20240603153003,34.60236748207537
20240603154003,32.77026320920191
20240603155003,27.613920091159766
20240603160003,26.467742755065505
20240603161003,24.063826986395803
20240603162003,19.040745693369672
20240603163003,15.988442136702062
20240603164003,13.338849372254742
20240603165003,10.713716233997996
20240620090003,909.1974307129786
20240620091003,1043.3684716621826
20240620092003,1077.9652870396899
20240620093003,1116.984072439762
20240620094003,1238.1745033259954
20240620095003,1245.71927813705
20240620100003,1407.8576231053275
20240620101003,1402.6210907972775
20240620102003,1423.4914543440113
20240620103003,1381.3050589301433
20240620104003,1393.2801439845423
20240620105003,1358.5067674565769
20240620110003,1373.1454785660337
20240620111003,1398.5860155527726
20240620112003,1429.099543533002
20240620113003,1435.8087309851471
20240620114003,1496.097428144095
20240620115003,1578.5604978202707
20240620120003,1566.9061494756916
20240620121003,1474.8604976215454
20240620122003,1430.0993443095579
20240620123003,1456.659058802157
20240620124003,1430.0020729828577
20240620125003,1392.5904010109434
20240620130003,1224.392183989316
20240620131003,1127.1463760515478
20240620132003,1138.9407979252776
20240620133003,1089.0662189025995
20240620134003,1072.7497241688907
20240620135003,850.1763444771444
20240620140003,912.636125779834
20240620141003,753.165854983631
20240620142003,720.1936019182132
20240620143003,547.5021517449821
20240620144003,379.4518747778271
20240620145003,310.62076408284
20240620150003,244.66199698506685
20240620151003,114.12282731320215
20240620152003,112.16260632933226
20240620153003,85.57362419912333
20240620154003,85.34913433592824
20240620155003,84.43525645459218
20240620160003,77.10113862858331
20240620161003,68.26877658771525
20240620162003,46.04825001507046
20240620163003,41.27789356097453
20240620164003,30.846770481984674
20240620165003,29.594150150037244
20240420090004,434.3245207681966
20240420091004,435.7792664111738
20240420092004,385.38990818166246
20240420093004,430.3374938043884
20240420094004,418.18027601847325
20240420095004,436.40966649920824
20240420100004,392.90549318819177
20240420101004,406.4541630122695
20240420102004,412.64365699365726
20240420103004,373.2478808360407
20240420104004,373.17122382087666
20240420105004,362.7738436839894
20240420110004,410.07752787058445
20240420111004,404.91941901308576
20240420112004,409.1107695104053
20240420113004,438.99808498383067
20240420114004,476.9487858278886
20240420115004,487.01156341905903
20240420120004,436.67173605107575
20240420121004,410.23531265747937
20240420122004,413.6200511768513
20240420123004,427.35593057090756
20240420124004,396.04154268677354
20240420125004,383.2830605438648
20240420130004,362.11745578407636
20240420131004,339.9213513848736
20240420132004,320.18996348675586
20240420133004,341.94435683173634
20240420134004,334.991232813771
20240420135004,332.1309382424309
20240420140004,464.4775259926229
20240420141004,418.979817193911
20240420142004,394.8364451437172
20240420143004,357.26918180972746
20240420144004,318.13159536556896
20240420145004,244.39191690822574
20240420150004,198.7367445504047
20240420151004,174.92748115054314
20240420152004,128.52140256788226
20240420153004,112.9944891125567
20240420154004,96.31549666031763
20240420155004,76.47529581602437
20240420160004,65.43678064572364
20240420161004,41.420052874863224
20240420162004,32.896927389022764
20240420163004,25.028621837209585
20240420164004,16.833417953801273
20240420165004,11.254613337599746
20240422090004,502.509355694912
20240422091004,485.6095032584156
20240422092004,478.73855849763555
20240422093004,502.7242482134174
20240422094004,525.8978704680553
20240422095004,523.7202858578232
20240422100004,680.5916032842142
20240422101004,686.3039823039277
20240422102004,676.833912824617
20240422103004,653.0780618813636
20240422104004,626.3309731313474
20240422105004,599.6509946907322
20240422110004,555.3315778192642
20240422111004,589.3977597104426
20240422112004,581.6123748053512
20240422113004,609.49780988088
20240422114004,604.2154012546886
20240422115004,616.708902416788
20240422120004,500.1352829009806
20240422121004,500.7468888089498
20240422122004,536.4675145998384
20240422123004,536.3982184158299
20240422124004,476.9381190954323
20240422125004,484.1745335685845
20240422130004,499.8056088031178
20240422131004,447.8557958196171
20240422132004,546.5839797925165
20240422133004,527.3972916258334
20240422134004,502.1438295507975
20240422135004,501.7122495239525
20240422140004,437.15222193171496
20240422141004,408.8422491219118
20240422142004,394.4275716982574
20240422143004,360.75588606519864
20240422144004,337.12793396448046
20240422145004,301.42383699810705
20240422150004,258.5166447546427
20240422151004,256.10931008973813
20240422152004,210.68129388662322
20240422153004,106.95927186585128
20240422154004,81.4644969359305
20240422155004,69.85956973030243
20240422160004,65.43678064572364
20240422161004,41.420052874863224
20240422162004,32.896927389022764
20240422163004,21.84211901322231
20240422164004,16.833417953801273
20240422165004,11.254613337599746
20240513090004,80.21030967662844
20240513091004,96.09827344223744
20240513092004,154.56078077302513
20240513093004,154.28372966835508
20240513094004,143.5441415437811
20240513095004,303.5526797618181
20240513100004,388.2231266911684
20240513101004,549.6749480308742
20240513102004,534.3090208587414
20240513103004,512.483533918221
20240513104004,536.0554363461783
20240513105004,409.11799647327734
20240513110004,404.6308325211242
20240513111004,403.0412204530808
20240513112004,507.1042186670279
20240513113004,521.2131921563015
20240513114004,559.7927990265102
20240513115004,526.2192058090043
20240513120004,756.8647118352347
20240513121004,715.972770157728
20240513122004,606.9553477267214
20240513123004,433.5216457678032
20240513124004,435.63778623381666
20240513125004,469.49204042139166
20240513130004,375.81355446566045
20240513131004,294.3617561946446
20240513132004,270.7891095188388
20240513133004,316.1215781213289
20240513134004,196.64367162165289
20240513135004,82.78901772698983
20240513140004,99.20068303668056
20240513141004,81.67909671681426
20240513142004,65.60240930844243
20240513143004,53.910247764004914
20240513144004,38.08787114682711
20240513145004,34.44050552326365
20240513150004,36.45217266511945
20240513151004,31.712278590005766
20240513152004,39.634613640842886
20240513153004,44.05006418494402
20240513154004,39.959758111611656
20240513155004,36.32279961208472
20240513160004,31.297103740184372
20240513161004,25.392976097860736
20240513162004,21.50162815236766
20240513163004,17.34239733215777
20240513164004,12.905551548357051
20240513165004,10.588783419442846
20240515090004,926.0341946178132
20240515091004,947.4766025181427
20240515092004,990.394809396944
20240515093004,788.3521066529913
20240515094004,756.0221663312011
20240515095004,897.346622417178
20240515100004,698.1372836050338
20240515101004,651.2481068607767
20240515102004,610.2469112770584
20240515103004,501.9951532081323
20240515104004,400.90522849172197
20240515105004,379.9306798241641
20240515110004,308.30278397055173
20240515111004,286.7321888303277
20240515112004,367.9601074579882
20240515113004,480.9331222551412
20240515114004,470.45429430337447
20240515115004,469.0410897047253
20240515120004,609.9988259102865
20240515121004,545.2519513866006
20240515122004,473.2516731294631
20240515123004,384.18258213195276
20240515124004,274.03593730375854
20240515125004,271.6305964242141
20240515130004,260.23106607114676
20240515131004,356.9418803174998
20240515132004,356.74952867422866
20240515133004,399.32405506469513
20240515134004,306.93028494494513
20240515135004,196.08823416535054
20240515140004,169.39503016931087
20240515141004,196.93752232722758
20240515142004,173.7150447878564
20240515143004,115.49904095445841
20240515144004,104.45841434811679
20240515145004,85.8667322445206
20240515150004,71.98862620389684
20240515151004,66.81883434689139
20240515152004,58.749932460078576
20240515153004,53.30085202582855
20240515154004,48.787752636024244
20240515155004,43.69418270346257
20240515160004,38.964880443707564
20240515161004,31.649301348679547
20240515162004,26.080924791591688
20240515163004,21.9216939713818
20240515164004,17.484848187581083
20240515165004,15.168080058666876
20240629090004,1064.6671494097668
20240629091004,1134.9402732963335
20240629092004,1136.8108008902407
20240629093004,1137.1793657595342
20240629094004,1132.9974084433445
20240629095004,1048.8594794968349
20240629100004,1139.635224054666
20240629101004,1150.2624898745087
20240629102004,1123.8927650806238
20240629103004,1195.3269577928984
20240629104004,1230.538381695161
20240629105004,1227.702560065339
20240629110004,1289.1886600986052
20240629111004,1269.3277359331628
20240629112004,1250.595252708979
20240629113004,1344.349811194656
20240629114004,1387.9634013893585
20240629115004,1381.5261460537158
20240629120004,1400.213578681108
20240629121004,1382.859273814199
20240629122004,1352.24920084944
20240629123004,1329.2263614077974
20240629124004,1293.193637838759
20240629125004,1283.8628516105962
20240629130004,1252.5243084099445
20240629131004,1185.872967344206
20240629132004,1166.514116708711
20240629133004,1061.8230802272417
20240629134004,876.7067282153714
20240629135004,849.4694077713187
20240629140004,702.1604393292835
20240629141004,551.8601249027872
20240629142004,461.7201266846559
20240629143004,361.0854388843267
20240629144004,272.4423870859782
20240629145004,252.06379476231885
20240629150004,208.6077988625911
20240629151004,200.97630995011056
20240629152004,180.87745005483836
20240629153004,142.65846211497228
20240629154004,100.23970434485973
20240629155004,66.13964369491298
20240629160004,59.80954044902981
20240629161004,45.603700291494995
20240629162004,43.16498910767732
20240629163004,29.281917743051782
20240629164004,19.014490570405123
20240629165004,14.878060945102469
20240704090004,1091.6510248688735
20240704091004,1198.599780735346
20240704092004,1240.4832351197617
20240704093004,1249.7582123588834
20240704094004,1243.033526145842
20240704095004,1146.1522226222644
20240704100004,1002.1771346011468
20240704101004,1010.0691337152448
20240704102004,1077.6436034930407
20240704103004,1183.510434401635
20240704104004,1247.1358235352186
20240704105004,1197.9014749982207
20240704110004,1311.3594461611474
20240704111004,1278.2117108078214
20240704112004,1298.2302574759094
20240704113004,1459.6794549922588
20240704114004,1463.074542121231
20240704115004,1441.1016678507938
20240704120004,1377.7902507748356
20240704121004,1398.4291826273109
20240704122004,1390.4260322036523
20240704123004,1355.96223090931
20240704124004,1331.9980353764272
20240704125004,1302.7753223950876
20240704130004,1302.712471777627
20240704131004,1273.8446851266326
20240704132004,1189.4081139104019
20240704133004,1164.8081956964736
20240704134004,1126.9316001714192
20240704135004,1035.4197270847421
20240704140004,961.896652888101
20240704141004,836.0173152129277
20240704142004,755.5248746901566
20240704143004,614.2726045762563
20240704144004,551.0653709078306
20240704145004,448.75529782854534
20240704150004,375.054402777236
20240704151004,338.0523907335176
20240704152004,278.81034307545485
20240704153004,242.18075362010566
20240704154004,125.78662291582603
20240704155004,90.13339875640987
20240704160004,53.057747542420394
20240704161004,39.81256829175136
20240704162004,37.373857107933645
20240704163004,25.9030713696905
20240704164004,19.84616330446507
20240704165004,14.878060945102469
20240927090004,343.2342822187061
20240927091004,337.4374450227027
20240927092004,338.4461348025633
20240927093004,359.0814181683259
20240927094004,378.3780249344829
20240927095004,388.0682700079491
20240927100004,500.2402706766528
20240927101004,496.13613180094336
20240927102004,527.9968506039787
20240927103004,572.9752816440163
20240927104004,543.8385173560126
20240927105004,562.349447889802
20240927110004,535.1035650303184
20240927111004,532.4406711789796
20240927112004,561.433077288416
20240927113004,596.0949813074078
20240927114004,603.9392621176087
20240927115004,584.175524014001
20240927120004,377.1766800467158
20240927121004,359.4331634263403
20240927122004,371.33179323284975
20240927123004,394.6441955547285
20240927124004,381.1968671917648
20240927125004,384.01698472753964
20240927130004,424.5622989456995
20240927131004,423.43675935530405
20240927132004,394.7395115523442
20240927133004,424.805082256759
20240927134004,445.32234676742945
20240927135004,434.305007118933
20240927140004,361.0075005187078
20240927141004,358.4454256827335
20240927142004,349.9292381305378
20240927143004,359.83907258449506
20240927144004,342.356377305569
20240927145004,274.55675530374725
20240927150004,263.5092427702644
20240927151004,171.5059839338306
20240927152004,152.00276100033045
20240927153004,134.57936499918293
20240927154004,107.34403275814618
20240927155004,83.8844227901774
20240927160004,45.10304175267792
20240927161004,36.13079759968802
20240927162004,25.7947224359299
20240927163004,9.88869589728656
20240927164004,9.450140958712627
20240927165004,7.035265708526791
20241018090004,848.9437274078155
20241018091004,839.9806553872855
20241018092004,834.616547537178
20241018093004,824.8011177354393
20241018094004,812.3147037142336
20241018095004,807.57013496893
20241018100004,794.149338777151
20241018101004,791.3916253951714
20241018102004,767.3227040820781
20241018103004,761.7418827649532
20241018104004,758.6366016986327
20241018105004,758.1106280883988
20241018110004,770.5300582115085
20241018111004,779.3023721755042
20241018112004,781.3927342655629
20241018113004,776.2516819327311
20241018114004,770.8840173812625
20241018115004,770.0194985199148
20241018120004,781.1623634375474
20241018121004,764.1684828788996
20241018122004,755.295635394714
20241018123004,745.8035890971191
20241018124004,738.1735410605022
20241018125004,736.6408467780041
20241018130004,782.9649345506583
20241018131004,778.6734499367935
20241018132004,791.0846490851525
20241018133004,756.9149963091085
20241018134004,691.079189956987
20241018135004,697.2445301893617
20241018140004,615.4800365368152
20241018141004,605.251068132645
20241018142004,596.5207030745314
20241018143004,565.9041234783846
20241018144004,490.37492911491626
20241018145004,495.0652291671181
20241018150004,286.6003022632028
20241018151004,257.84107306836455
20241018152004,209.76151568664233
20241018153004,195.233056862252
20241018154004,123.93000049724067
20241018155004,110.51086953528896
20241018160004,80.19516901025203
20241018161004,53.97349362284293
20241018162004,32.2768101549555
20241018163004,24.16751280703807
20241018164004,23.197563395322387
20241018165004,4.864812696863394
20240509090005,285.690363795053
20240509091005,306.03726796925116
20240509092005,334.9706927148922
20240509093005,301.32991926304305
20240509094005,234.14237674745618
20240509095005,190.8963667540581
20240509100005,307.9442849034663
20240509101005,242.64532686641402
20240509102005,221.85316233006807
20240509103005,130.35961934838627
20240509104005,117.59437989537848
20240509105005,160.61135605817768
20240509110005,243.41546287350343
20240509111005,217.4995720337575
20240509112005,277.0143957498259
20240509113005,285.46186573827987
20240509114005,344.9442463266258
20240509115005,339.84163048862206
20240509120005,689.5216357823732
20240509121005,741.2347456751415
20240509122005,817.5551978954368
20240509123005,802.771916199041
20240509124005,734.0486842355937
20240509125005,697.762287481187
20240509130005,211.28501207217124
20240509131005,121.6142621510673
20240509132005,97.4559897907437
20240509133005,122.70362506817597
20240509134005,66.03951478131992
20240509135005,113.71946571049926
20240509140005,44.14863551964539
20240509141005,17.118946220206997
20240509142005,12.639007703529233
20240509143005,36.94986436331019
20240509144005,8.01112458007337
20240509145005,10.740883445788024
20240509150005,30.6395060828343
20240509151005,33.91537901110453
20240509152005,36.559231707601676
20240509153005,32.17266045426139
20240509154005,30.083129447147144
20240509155005,33.162299187714055
20240509160005,31.315753579270524
20240509161005,29.439078286323998
20240509162005,24.00628242749489
20240509163005,15.629605231042353
20240509164005,13.839262596776786
20240509165005,10.199660586947559
20240514090005,235.71828875670295
20240514091005,378.75559168825185
20240514092005,418.7122686677069
20240514093005,460.3761503621246
20240514094005,525.0954977010495
20240514095005,641.490319502639
20240514100005,693.5753950699952
20240514101005,782.1990683143869
20240514102005,860.1785618439031
20240514103005,794.1177745920324
20240514104005,806.4460491488146
20240514105005,773.3619037411175
20240514110005,1010.2388724814332
20240514111005,1076.0398887165989
20240514112005,1134.0582898708344
20240514113005,1166.173057491164
20240514114005,1175.4554714695491
20240514115005,1162.5546477829057
20240514120005,1196.7517362803965
20240514121005,1228.3052130903923
20240514122005,1274.847607765462
20240514123005,1135.238552549995
20240514124005,1170.3171965362264
20240514125005,1216.323698089806
20240514130005,689.6602066416608
20240514131005,697.9011495646373
20240514132005,629.9726459423139
20240514133005,532.4383989618059
20240514134005,509.6353749975287
20240514135005,338.2813993214699
20240514140005,218.20363176771983
20240514141005,170.09299092360558
20240514142005,61.23669216223941
20240514143005,27.35650067161203
20240514144005,33.92190064998372
20240514145005,26.167700241103987
20240514150005,31.348647201062118
20240514151005,32.221854380863256
20240514152005,38.15034034327534
20240514153005,38.14739779986223
20240514154005,36.94433903016695
20240514155005,36.197079313235236
20240514160005,34.93956621289267
20240514161005,28.660363810947526
20240514162005,20.895908740890956
20240514163005,14.17055870370427
20240514164005,12.25102834669237
20240514165005,9.767678771005581
20240615090005,344.1550994747031
20240615091005,392.43768612657
20240615092005,496.59177635441364
20240615093005,585.1190643530852
20240615094005,754.90666036658
20240615095005,688.1143235238629
20240615100005,736.4942432328897
20240615101005,809.6003739023537
20240615102005,947.5129857789036
20240615103005,960.7220863004322
20240615104005,958.903708136927
20240615105005,961.7219485831815
20240615110005,713.9467247634026
20240615111005,538.4306428951053
20240615112005,518.6549932522588
20240615113005,507.66056031410517
20240615114005,548.7199023693124
20240615115005,561.0463763944541
20240615120005,728.7416945694082
20240615121005,662.3040542468292
20240615122005,698.750696520385
20240615123005,757.6804723450608
20240615124005,1072.3332010909526
20240615125005,1159.3504847516258
20240615130005,1206.9010822499213
20240615131005,1098.7139186391746
20240615132005,1022.8624934592714
20240615133005,810.9827513169301
20240615134005,651.3525609985187
20240615135005,609.2313236731239
20240615140005,421.1048492820488
20240615141005,376.3572647412937
20240615142005,403.6978440735978
20240615143005,248.2985052469825
20240615144005,195.5732455748873
20240615145005,219.77485804098944
20240615150005,166.99445682067304
20240615151005,138.0056864989015
20240615152005,110.69859089479523
20240615153005,104.13701068613942
20240615154005,85.05369870314843
20240615155005,79.38696768251619
20240615160005,125.73933975024224
20240615161005,99.51331981134541
20240615162005,63.74766737056137
20240615163005,58.365993852986186
20240615164005,38.696647110134165
20240615165005,27.13059071336649
20240620090005,537.5707568897983
20240620091005,684.0275662977696
20240620092005,818.6388160608777
20240620093005,844.1880373733961
20240620094005,992.955805136412
20240620095005,1028.3580043822487
20240620100005,1107.9065436384585
20240620101005,1116.4068201111943
20240620102005,1206.146206862065
20240620103005,1185.1736324156614
20240620104005,1128.7250233322939
20240620105005,1125.4274976895088
20240620110005,1182.705373056171
20240620111005,1296.608621003316
20240620112005,1330.7576840872168
20240620113005,1431.3194819596492
20240620114005,1581.0027738095814
20240620115005,1595.5190266625157
20240620120005,1612.4610823443445
20240620121005,1573.7590480596266
20240620122005,1558.8832727025829
20240620123005,1584.4818993847805
20240620124005,1490.2404889033726
20240620125005,1530.0582610261592
20240620130005,1479.307463914053
20240620131005,1420.8740680712115
20240620132005,1407.8221397973798
20240620133005,1199.5648950911157
20240620134005,1164.8250384706162
20240620135005,994.7125948755719
20240620140005,1185.463056711048
20240620141005,1071.4685487296592
20240620142005,1038.496678222642
20240620143005,691.3597968049154
20240620144005,539.3985315406751
20240620145005,356.39008346894366
20240620150005,279.0575653230088
20240620151005,220.11325171867702
20240620152005,140.53022192464798
20240620153005,107.84172388700574
20240620154005,78.07194848971609
20240620155005,95.33412022157263
20240620160005,59.13398478777631
20240620161005,55.11777497897242
20240620162005,47.628784533678164
20240620163005,36.14565742416357
20240620164005,29.452655860454694
20240620165005,21.80837158120801
20240706090005,519.1333789345839
20240706091005,621.02554049127
20240706092005,706.5859894187245
20240706093005,766.0535855866952
20240706094005,880.5599752591363
20240706095005,912.7906757261588
20240706100005,1023.9226818376144
20240706101005,1029.6424447856773
20240706102005,1100.5126903750042
20240706103005,1178.448860064785
20240706104005,1223.82581539942
20240706105005,1204.3978270181765
20240706110005,1189.2211270981375
20240706111005,1283.6462999655353
20240706112005,1368.2880828572584
20240706113005,1546.5732645291703
20240706114005,1555.0527410590257
20240706115005,1583.074207646236
20240706120005,1578.7771501663292
20240706121005,1557.705207104864
20240706122005,1574.791858814999
20240706123005,1588.4883595828203
20240706124005,1601.6208004545751
20240706125005,1609.5293856507524
20240706130005,1613.1629046393846
20240706131005,1587.634556520991
20240706132005,1576.1478290958598
20240706133005,1567.2246191739475
20240706134005,1578.7292883005937
20240706135005,1575.8012369662417
20240706140005,1551.1974594599747
20240706141005,1524.9360754672452
20240706142005,1456.3371751961815
20240706143005,1313.340822871859
20240706144005,1400.3266667351297
20240706145005,1074.214232546952
20240706150005,817.6382630899342
20240706151005,844.9145031139235
20240706152005,667.9041752728664
20240706153005,685.4499137660785
20240706154005,385.927340910409
20240706155005,356.69889563695875
20240706160005,358.6258899409427
20240706161005,320.45424234960666
20240706162005,234.33434465775912
20240706163005,147.39791092103133
20240706164005,99.2176967098739
20240706165005,71.63937623636092
20240708090005,417.87843761094945
20240708091005,579.5795541200256
20240708092005,663.4126780749914
20240708093005,725.6754694761539
20240708094005,877.6022666548733
20240708095005,909.9427150656373
20240708100005,1094.8199399608393
20240708101005,1153.3998599848337
20240708102005,1276.1436734775516
20240708103005,1348.1818979288073
20240708104005,1388.9635295260102
20240708105005,1413.240551130011
20240708110005,1400.1737993101087
20240708111005,1505.9767250015766
20240708112005,1553.5600070518742
20240708113005,1590.794505574988
20240708114005,1595.3834449763326
20240708115005,1610.1724977058632
20240708120005,1607.3476309489813
20240708121005,1591.0648466872228
20240708122005,1600.4664246367192
20240708123005,1596.1336222401656
20240708124005,1607.8032080045004
20240708125005,1628.755389610411
20240708130005,1548.5196952039175
20240708131005,1445.3691853013734
20240708132005,1403.8667388104966
20240708133005,1338.325656919587
20240708134005,1358.8940637841763
20240708135005,1431.8706214860317
20240708140005,1531.9189328003001
20240708141005,1479.9028680891286
20240708142005,1436.8514243003337
20240708143005,1284.3227965947492
20240708144005,1232.6122105105273
20240708145005,861.2930263874697
20240708150005,510.3412323347346
20240708151005,430.01263038010245
20240708152005,384.99103887275965
20240708153005,412.66347551062125
20240708154005,228.97068365734853
20240708155005,202.2820718079931
20240708160005,186.43739076557173
20240708161005,184.33263462583514
20240708162005,140.6675007896568
20240708163005,109.49267478485821
20240708164005,68.22226271054774
20240708165005,47.8840811710486
20240520090006,368.6919325720776
20240520091006,371.892077718757
20240520092006,427.80130834426353
20240520093006,481.96021312966474
20240520094006,475.54738234772896
20240520095006,447.92042825816577
20240520100006,508.10805155902545
20240520101006,464.80321767374494
20240520102006,513.2212544818159
20240520103006,582.4957454274602
20240520104006,767.0227599823152
20240520105006,824.1722375705874
20240520110006,1048.1818031404055
20240520111006,1062.7394379838554
20240520112006,908.6065656946446
20240520113006,856.4140284458573
20240520114006,805.2167194016822
20240520115006,789.5790765570467
20240520120006,791.6700588029942
20240520121006,751.5608962723351
20240520122006,717.7639898131346
20240520123006,619.3558000980055
20240520124006,587.5319328646924
20240520125006,494.7514798124341
20240520130006,413.39339778119415
20240520131006,408.6947876144687
20240520132006,256.86573445253225
20240520133006,196.05012252326338
20240520134006,188.8478098485232
20240520135006,145.25673017425208
20240520140006,112.2541895460237
20240520141006,116.72043005280564
20240520142006,135.9046644645474
20240520143006,131.23510818488208
20240520144006,157.64555251799658
20240520145006,159.11323621085384
20240520150006,148.48343058273184
20240520151006,149.66311402478522
20240520152006,147.9023385397423
20240520153006,133.52459070106156
20240520154006,134.3092785187445
20240520155006,115.50743259430855
20240520160006,73.91998034621102
20240520161006,48.66658909954362
20240520162006,33.064897138736875
20240520163006,25.82526025164854
20240520164006,20.663092404765177
20240520165006,14.675964454985547
20240527090006,240.22883330613806
20240527091006,292.1197352396916
20240527092006,315.0596450713267
20240527093006,468.6554274413126
20240527094006,386.2801484049243
20240527095006,422.6823816822096
20240527100006,556.6332855216746
20240527101006,510.27937507749874
20240527102006,417.78548294557737
20240527103006,459.2732343082504
20240527104006,547.5266162679923
20240527105006,550.1737994803204
20240527110006,616.6652437534899
20240527111006,569.1905477433471
20240527112006,382.66582472017245
20240527113006,316.8975766190645
20240527114006,319.7339996992493
20240527115006,299.216879244096
20240527120006,368.4605864008834
20240527121006,351.97887810764485
20240527122006,262.512824688222
20240527123006,265.07572078147757
20240527124006,394.02486714380916
20240527125006,418.45518823402136
20240527130006,284.52151714529043
20240527131006,301.0451576400176
20240527132006,229.19669839491414
20240527133006,204.2047018227092
20240527134006,238.95972149103486
20240527135006,199.52540953731565
20240527140006,148.0492078552125
20240527141006,125.25611892743278
20240527142006,120.74666052146019
20240527143006,83.77017943496492
20240527144006,109.22574212669367
20240527145006,111.7519671806997
20240527150006,72.09174190732854
20240527151006,82.19909315899746
20240527152006,81.57608124608201
20240527153006,66.43062736711
20240527154006,75.7544179864844
20240527155006,65.84955020332508
20240527160006,59.76445117589555
20240527161006,40.14786052313299
20240527162006,34.20292823693274
20240527163006,23.68857150337253
20240527164006,18.22060680576796
20240527165006,15.566936389269245
20240625090006,640.1405354341935
20240625091006,777.7835757273975
20240625092006,813.1372108599836
20240625093006,828.34502422199
20240625094006,867.2754711345975
20240625095006,957.8107436539558
20240625100006,1228.5917127887506
20240625101006,1264.013108687344
20240625102006,1341.8882962383911
20240625103006,1332.8587349861841
20240625104006,1302.9490247059248
20240625105006,1412.6781897528056
20240625110006,1521.66563882613
20240625111006,1544.2417617002052
20240625112006,1513.1295586869262
20240625113006,1564.6136482200377
20240625114006,1640.958120099122
20240625115006,1646.0017730959953
20240625120006,1651.0994906169517
20240625121006,1643.8110091652677
20240625122006,1663.893497209099
20240625123006,1665.9803009405102
20240625124006,1631.108143594271
20240625125006,1663.3497603846565
20240625130006,1648.9099698985278
20240625131006,1626.1773399678104
20240625132006,1621.4255732097772
